ID,householdID,communityID,intro_infselect,intro_infselect_1,inf1_rtr,notice1,inf2_rtr,notice2,inf3_rtr,informant_selection,inf1_noiwreason,inf2_noiwreason,infother_reason,dd001_w4,dd002_w4,dd003_w4,dd004_w4,dd005_w4,dd006_w4,dd007_w4,dd008_w4,dd009_w4,dd010_w4,dd011_w4,dd012_w4,dd013_w4,dd014_w4,dd015_w4,dd016_w4,dd017_w4,dd018_w4,dd019_w4,dd020_w4,dd021_w4,dd022_w4,dd023_w4,dd024_w4,dd025_w4,dd026_w4,dd027_w4,dd028_w4,dd029_w4,dd030_w4,dd031_w4,dd032_w4,dd033_w4,dd034_w4,dd035_w4,dd036_w4,dd037_w4,dd039_w4,dd040_w4,dd041_w4,dd042_w4,dd043_w4,dd044_w4,dd045_w4,dd046_w4,dd047_w4,dd048_w4_s1,dd048_w4_s2,dd048_w4_s3,dd048_w4_s4,dd048_w4_s5,dd048_w4_s6,dd049_w4,dd050_w4,dd051_w4,versionID
014031208002,0140312080,0140312,1,,1,2,,,,1,,,,70,1,4,1,49.0,1,1,2,2,2,2,3,3,3,4,3,3,3,3,4,3,4,4,3,3,3,4,6,6,3,6,4,4,3,3,3,4,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,1,2,2,20200914
014031209002,0140312090,0140312,1,,1,2,,,,1,,,,56,2,5,1,38.0,1,1,2,2,2,2,3,3,3,3,3,4,3,3,4,3,4,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,2,20200914
014031224001,0140312240,0140312,1,,2,2,,,,1,,,,53,1,8,2,,2,1,2,2,2,2,3,3,3,3,4,6,4,3,3,4,3,3,4,4,4,4,8,8,3,6,8,4,4,3,4,4,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,1,2,1,20200914
014031213001,0140312130,0140312,1,,1,2,,,,1,,,,75,1,1,1,45.0,6,2,2,2,2,2,5,5,5,5,5,5,4,2,5,5,5,5,5,5,5,5,6,6,3,6,3,5,5,5,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
014031213002,0140312130,0140312,1,,9,2,,,,1,,,,65,2,6,1,47.0,1,1,2,2,2,2,3,3,3,3,3,6,5,4,5,4,3,3,5,4,5,5,5,5,4,4,5,4,4,4,5,4,1,1,1,2,2,2,1,1,1,0,0,0,0,5,0,1,2,2,20200914
014031217001,0140312170,0140312,1,,1,2,,,,1,,,,55,2,4,1,32.0,1,1,2,2,2,2,3,3,3,3,3,6,3,3,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,2,20200914
014031211002,0140312110,0140312,1,,2,2,,,,1,,,,38,1,5,2,,1,1,2,2,2,2,3,5,5,3,4,4,5,4,4,4,3,3,3,4,4,3,5,4,3,5,4,3,3,2,4,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
014031211001,0140312110,0140312,1,,2,2,,,,1,,,,38,1,5,2,,1,1,2,2,2,2,3,3,4,3,3,4,3,3,3,3,3,3,4,4,3,3,4,6,3,4,4,3,3,3,3,3,1,1,1,1,2,1,1,1,1,0,0,0,0,0,6,1,2,1,20200914
010104233001,0101042330,0101042,1,,1,2,,,,1,,,,75,2,1,1,55.0,1,1,2,2,2,2,1,1,3,3,5,5,3,3,3,3,3,1,1,1,1,1,3,3,3,3,1,3,3,3,3,3,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
010104233002,0101042330,0101042,1,,1,2,,,,1,,,,75,1,1,1,55.0,1,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,2,2,3,3,8,8,8,8,3,3,3,3,3,3,1,1,1,1,2,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
010104234002,0101042340,0101042,1,,9,2,,,,1,,,,48,1,9,9,20.0,5,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,0,0,0,0,0,6,1,2,,20200914
010104227001,0101042270,0101042,1,,2,2,,,,1,,,,45,1,4,2,,2,2,2,2,2,2,3,3,4,3,4,3,8,4,4,4,3,4,4,4,4,5,6,6,6,6,4,3,3,4,4,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
010104227003,0101042270,0101042,1,,2,2,,,,1,,,,45,1,4,2,,2,2,2,2,2,2,3,3,3,3,4,4,3,3,4,4,3,3,3,4,3,4,4,6,3,5,4,3,3,3,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
010104210001,0101042100,0101042,1,,2,2,,,,1,,,,49,1,5,2,,1,1,2,2,2,2,3,3,3,3,5,5,5,3,5,5,3,5,5,5,5,5,6,6,5,6,5,5,4,5,5,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
010104221002,0101042210,0101042,2,受访者妻子强烈拒访，家中只有未成年孙女，受访者拒绝联系子女完成知情人模块,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
010104226002,0101042260,0101042,1,,1,2,,,,1,,,,64,2,5,1,38.0,1,1,2,2,2,2,3,3,3,3,5,4,4,3,3,3,4,3,3,4,3,6,5,3,3,3,3,3,3,3,3,3,1,1,1,2,2,1,2,1,1,0,0,0,0,0,6,1,2,,20200914
010104226001,0101042260,0101042,1,,1,2,,,,1,,,,63,1,2,1,38.0,1,1,2,2,2,2,3,3,4,3,4,4,3,3,3,4,3,3,3,3,3,3,5,3,3,5,5,5,3,3,3,3,1,1,1,2,2,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104206002,0101042060,0101042,1,,1,2,,,,1,,,,54,2,2,1,30.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104222002,0101042220,0101042,2,配偶强烈拒访，周围是流动性较大的租户,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
010104212001,0101042120,0101042,2,只有8岁的孙女在身边，找不到知情人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
010104220001,0101042200,0101042,1,,3,2,,,,1,,,,26,2,8,3,26.0,5,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5,4,5,5,5,1,1,1,1,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
010104123001,0101041230,0101041,1,,2,2,,,,1,,,,47,2,1,2,,1,1,2,2,2,2,5,3,3,3,4,4,5,3,4,4,3,5,4,3,3,3,6,6,6,6,3,3,3,4,3,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104125002,0101041250,0101041,1,,1,2,,,,1,,,,68,2,1,1,50.0,1,1,2,2,2,2,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104125001,0101041250,0101041,1,,1,2,,,,1,,,,68,1,1,1,50.0,1,1,2,2,2,2,3,3,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,6,5,3,3,3,3,3,8,8,1,1,1,2,8,2,8,1,1,0,0,0,0,0,6,1,2,,20200914
010104119001,0101041190,0101041,1,,1,2,,,,1,,,,60,2,1,1,37.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104119002,0101041190,0101041,1,,1,2,,,,1,,,,64,1,4,1,37.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104111001,0101041110,0101041,1,,9,2,,,,1,,,,34,2,1,9,30.0,1,1,2,2,2,2,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104118001,0101041180,0101041,1,,1,2,,,,1,,,,58,2,1,1,38.0,1,1,2,2,2,2,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
010104105002,0101041050,0101041,1,,1,2,,,,1,,,,73,2,1,1,50.0,1,1,2,2,2,2,5,5,5,3,5,3,3,3,5,5,5,5,5,5,5,5,3,3,5,5,5,3,5,5,3,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
010104105001,0101041050,0101041,1,,1,2,,,,1,,,,75,1,4,1,54.0,1,1,2,2,2,2,5,4,5,5,4,4,6,5,5,5,4,5,5,5,5,4,6,6,5,6,6,3,3,3,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,1,2,20200914
010104127002,0101041270,0101041,1,,9,2,,,,1,,,,34,1,8,9,30.0,4,2,2,2,2,2,3,3,5,3,3,4,4,3,4,4,3,3,4,4,3,4,6,6,4,6,6,3,3,3,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,1,20200914
010104127001,0101041270,0101041,1,,1,2,,,,1,,,,69,1,2,1,35.0,1,1,2,2,2,2,5,5,5,5,5,5,5,6,5,5,5,3,6,6,5,5,6,6,6,6,6,5,5,5,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
010104110002,0101041100,0101041,1,,1,2,,,,1,,,,64,2,1,1,40.0,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,1,0,0,0,0,0,6,1,2,1,20200914
010104110001,0101041100,0101041,1,,9,2,,,,1,,,,38,2,4,9,16.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,6,6,3,3,3,3,3,3,3,3,1,1,1,2,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104102002,0101041020,0101041,1,,2,2,,,,1,,,,40,1,4,2,,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104102001,0101041020,0101041,1,,2,1,9,2,,1,,,,40,1,4,2,,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104117001,0101041170,0101041,1,,2,2,,,,1,,,,42,1,2,2,,1,1,2,2,2,2,3,3,3,3,3,5,3,3,4,4,3,5,5,4,4,3,3,6,4,6,6,4,3,3,3,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,2,20200914
010104112002,0101041120,0101041,1,,1,2,,,,1,,,,56,1,5,1,20.0,1,1,2,2,2,2,3,3,4,3,3,3,3,3,4,3,4,4,5,5,4,5,5,6,5,5,5,4,4,5,5,4,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,2,20200914
010104108002,0101041080,0101041,1,,1,2,,,,1,,,,63,2,1,1,43.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,3,3,5,5,4,4,2,2,2,6,3,3,3,3,3,3,1,1,1,2,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
010104108001,0101041080,0101041,1,,1,2,,,,1,,,,67,1,2,1,43.0,1,1,2,2,2,2,4,3,3,3,3,4,4,6,3,3,3,3,4,4,4,3,6,6,3,6,4,3,3,3,4,4,1,1,1,1,2,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
010104104001,0101041040,0101041,1,,2,2,,,,1,,,,36,2,1,2,,2,1,2,2,2,2,3,3,3,3,3,4,3,3,4,3,3,3,3,3,4,3,4,6,3,6,3,4,3,3,3,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,1,2,2,20200914
010104104002,0101041040,0101041,1,,1,2,,,,1,,,,68,1,2,1,38.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,6,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,1,2,20200914
010104107001,0101041070,0101041,1,,2,2,,,,1,,,,62,1,2,2,,1,1,2,2,2,2,5,5,5,5,5,5,5,5,3,5,2,2,3,5,5,5,5,3,5,5,5,5,5,5,5,5,2,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
010104114001,0101041140,0101041,1,,2,2,,,,1,,,,46,1,4,2,,2,2,2,2,2,2,4,5,4,4,5,4,4,5,4,4,4,4,5,3,4,4,3,6,3,6,3,5,4,5,3,4,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,2,20200914
010104114002,0101041140,0101041,1,,2,2,,,,1,,,,47,2,1,2,,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104129002,0101041290,0101041,1,,1,2,,,,1,,,,61,2,1,1,46.0,1,1,2,2,2,2,3,3,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
010104129001,0101041290,0101041,1,,1,2,,,,1,,,,67,1,2,1,46.0,1,1,2,2,2,2,5,5,5,5,5,5,6,5,5,5,3,6,6,5,4,4,6,6,6,6,6,4,3,6,5,6,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
010104116001,0101041160,0101041,1,,1,2,,,,1,,,,64,2,1,1,45.0,1,2,2,2,2,2,3,3,8,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,0,0,0,0,0,6,1,2,1,20200914
010104116002,0101041160,0101041,1,,1,2,,,,1,,,,61,1,5,1,45.0,1,1,1,2,1,1,5,5,5,5,5,5,3,4,5,5,3,5,3,3,5,5,6,6,6,6,3,3,3,3,5,3,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,1,20200914
010104128002,0101041280,0101041,1,,1,2,,,,1,,,,72,2,1,1,40.0,1,1,2,2,2,2,1,1,1,4,1,1,1,1,3,1,1,1,1,1,1,1,3,5,5,5,3,2,5,5,5,5,1,1,1,2,2,2,2,2,2,0,0,0,4,0,0,1,2,,20200914
010104128001,0101041280,0101041,1,,1,2,,,,1,,,,77,1,1,1,40.0,1,1,2,2,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104307001,0101043070,0101043,1,,4,1,1,2,,2,5,,,68,2,1,1,50.0,1,2,2,2,2,2,3,3,3,4,4,4,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
010104307002,0101043070,0101043,1,,1,2,,,,1,,,,69,1,4,1,60.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,6,3,3,3,3,3,3,1,1,1,2,1,2,2,1,1,0,0,0,0,0,6,1,2,1,20200914
010104328001,0101043280,0101043,1,,8,2,,,,1,,,,61,1,4,8,30.0,2,2,2,2,2,2,5,3,3,3,3,4,3,3,3,3,3,3,6,6,3,3,5,5,3,5,3,3,3,6,3,6,2,1,1,2,2,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
010104317001,0101043170,0101043,1,,1,2,,,,1,,,,62,2,1,1,34.0,1,1,2,2,2,2,2,3,3,3,3,3,3,3,5,4,2,4,2,4,1,1,5,4,5,5,1,3,3,3,3,3,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,1,20200914
010104317002,0101043170,0101043,1,,1,2,,,,1,,,,61,1,4,1,34.0,1,1,2,2,2,2,3,3,5,5,5,5,3,5,5,5,1,3,5,5,5,5,5,5,5,5,5,3,3,3,3,5,1,1,1,1,1,2,2,2,1,0,0,0,0,0,6,1,2,1,20200914
010104329001,0101043290,0101043,1,,3,2,,,,1,,,,20,2,6,3,20.0,2,2,2,2,2,2,3,3,4,3,4,3,3,4,3,4,4,4,3,3,4,3,3,3,3,6,3,3,3,4,4,4,1,1,1,1,2,1,1,1,2,0,0,0,0,0,6,1,2,,20200914
010104304001,0101043040,0101043,1,,9,2,,,,1,,,,59,1,5,9,59.0,5,2,2,2,2,2,1,3,3,3,3,4,3,3,4,2,2,4,4,2,3,3,3,3,3,4,3,3,3,2,2,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,6,1,2,1,20200914
010104314002,0101043140,0101043,1,,3,2,,,,1,,,,47,1,5,3,47.0,2,2,2,2,2,2,1,3,3,4,3,4,3,3,4,4,3,3,2,4,3,5,6,6,3,6,3,4,3,4,3,5,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,1,2,2,20200914
010104302001,0101043020,0101043,1,,2,1,1,1,8,1,,,,33,1,5,2,,5,1,2,2,2,2,1,1,1,3,3,4,3,3,4,4,3,1,1,2,4,4,6,6,3,6,6,3,3,4,3,3,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,1,2,2,20200914
010104306002,0101043060,0101043,1,,1,2,,,,1,,,,65,2,2,1,43.0,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,2,20200914
010104306001,0101043060,0101043,1,,1,2,,,,1,,,,65,2,1,1,40.0,6,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,2,3,5,5,5,5,6,6,6,6,5,4,5,5,5,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
010104320001,0101043200,0101043,1,,1,2,,,,1,,,,55,2,1,1,32.0,1,1,2,2,2,2,5,4,4,4,4,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
010104301001,0101043010,0101043,1,,2,2,,,,1,,,,44,1,5,2,,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104301002,0101043010,0101043,1,,3,2,,,,1,,,,19,2,6,3,19.0,6,2,2,2,2,2,4,3,4,4,4,4,3,3,4,3,3,3,3,4,3,4,6,6,3,6,3,3,3,4,4,3,1,1,1,2,1,2,2,1,2,0,0,0,0,0,6,1,2,,20200914
010104312001,0101043120,0101043,1,,2,2,,,,1,,,,30,2,4,2,,1,1,2,2,2,2,4,4,3,4,4,4,3,3,4,3,3,3,4,4,4,3,4,4,3,3,4,3,3,4,3,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104327002,0101043270,0101043,1,,9,2,,,,1,,,,42,2,2,9,20.0,1,1,2,2,2,2,5,5,3,3,5,5,3,5,5,5,5,5,5,5,5,5,8,8,8,5,5,5,5,5,3,3,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
010104316002,0101043160,0101043,1,,9,2,,,,1,,,,30,2,2,9,12.0,1,1,2,2,2,2,3,3,5,3,5,3,3,3,4,3,4,5,4,4,4,5,3,3,3,3,3,4,5,3,4,5,1,1,2,2,2,2,2,1,2,0,0,0,0,0,6,1,2,,20200914
010104310001,0101043100,0101043,1,,9,2,,,,1,,,,45,1,5,9,30.0,3,2,9,9,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,6,6,3,6,3,3,3,3,3,3,1,1,1,1,2,8,1,1,1,0,0,0,0,0,6,1,2,1,20200914
010104325001,0101043250,0101043,1,,9,2,,,,1,,,,50,2,4,9,25.0,1,1,2,2,2,2,3,4,4,3,5,5,3,5,5,3,3,3,5,5,5,5,6,6,3,6,3,5,3,5,5,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
010104311001,0101043110,0101043,1,,2,2,,,,1,,,,43,1,2,2,,1,1,2,2,2,2,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,6,6,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
010104311002,0101043110,0101043,1,,2,2,,,,1,,,,48,1,2,2,,1,1,2,2,1,1,3,3,3,3,3,3,3,3,4,5,3,3,3,5,3,5,6,6,6,6,3,6,3,3,3,3,1,1,1,2,2,2,2,1,2,0,0,0,0,0,6,1,2,1,20200914
010104308001,0101043080,0101043,1,,2,2,,,,1,,,,40,1,4,2,,6,2,2,1,2,2,3,3,5,3,5,5,5,3,5,5,4,5,5,5,5,5,6,6,5,6,5,5,5,5,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,1,20200914
010104315001,0101043150,0101043,1,,2,2,,,,1,,,,38,2,1,2,,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,5,1,3,3,8,3,6,6,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,2,20200914
010104326001,0101043260,0101043,1,,8,2,,,,1,,,,59,1,6,8,32.0,3,2,2,2,2,2,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,6,5,4,4,3,4,4,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,1,2,2,20200914
010104322002,0101043220,0101043,1,,1,2,,,,1,,,,56,2,1,1,37.0,1,1,1,2,2,2,4,4,3,4,4,3,4,4,4,4,4,3,8,4,3,3,5,3,3,4,8,3,4,6,4,8,1,1,1,1,2,2,8,1,1,0,0,0,0,0,6,2,2,,20200914
010104305001,0101043050,0101043,1,,2,2,,,,1,,,,32,1,4,2,,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,2,20200914
010446206001,0104462060,0104462,1,,8,2,,,,1,,,,47,2,2,8,27.0,2,1,2,2,2,2,3,3,3,3,3,3,3,8,8,3,2,3,3,3,3,8,3,6,3,6,8,3,3,3,3,3,1,1,1,1,1,2,8,1,1,0,0,0,0,0,6,2,2,,20200914
010446230002,0104462300,0104462,1,,9,2,,,,1,,,,53,2,2,9,30.0,3,2,2,2,2,2,5,5,3,5,5,3,6,3,4,5,3,3,4,5,5,5,6,6,3,6,4,3,2,3,3,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
010446221002,0104462210,0104462,1,,1,2,,,,1,,,,55,2,2,1,33.0,1,1,2,2,9,2,2,3,3,5,5,3,3,5,5,4,4,5,4,4,5,3,6,6,8,6,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
010446209002,0104462090,0104462,1,,1,2,,,,1,,,,61,2,1,1,33.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,5,5,5,3,3,3,3,5,5,5,4,6,5,3,3,3,5,3,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
010446209001,0104462090,0104462,1,,1,2,,,,1,,,,60,1,5,1,33.0,1,2,2,2,2,2,4,4,4,4,5,4,4,5,5,5,4,5,5,5,5,4,4,6,5,6,6,5,3,3,4,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
010446205002,0104462050,0104462,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
010446212002,0104462120,0104462,1,,2,2,,,,1,,,,34,2,4,2,,2,2,2,2,2,2,4,4,4,5,4,4,6,6,4,3,3,2,1,2,3,6,3,6,3,6,3,3,4,4,3,3,1,1,1,2,1,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
010446212001,0104462120,0104462,1,,2,2,,,,1,,,,34,2,4,2,,2,2,2,2,2,2,3,3,3,3,3,4,3,3,4,4,2,5,2,4,4,4,3,3,2,6,3,3,3,3,4,3,1,1,1,2,1,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
010446214001,0104462140,0104462,1,,1,2,,,,1,,,,66,2,4,1,48.0,1,1,2,2,9,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,3,6,5,5,3,5,3,5,3,2,4,2,2,1,1,1,2,0,0,0,0,0,6,2,2,,20200914
010446214002,0104462140,0104462,1,,1,2,,,,1,,,,65,1,4,1,48.0,1,2,2,2,2,2,3,3,3,3,3,5,5,4,4,5,5,2,6,5,5,5,5,6,2,6,6,5,5,5,3,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
010446208002,0104462080,0104462,1,,3,2,,,,1,,,,18,1,5,3,18.0,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,4,2,3,4,4,3,4,3,3,3,6,3,3,3,3,3,3,1,1,1,2,2,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
010446208001,0104462080,0104462,1,,1,2,,,,1,,,,81,1,2,1,58.0,1,1,2,9,9,2,3,3,4,4,5,5,5,6,5,6,5,5,5,6,5,5,6,6,6,6,6,5,5,5,6,6,3,1,4,2,2,2,2,1,2,0,2,0,0,0,0,2,2,,20200914
010446219001,0104462190,0104462,1,,9,2,,,,1,,,,36,1,4,9,36.0,2,2,1,9,2,9,4,3,4,3,3,3,6,3,4,3,3,3,3,3,8,8,8,6,3,6,8,3,3,8,3,3,1,1,1,1,1,8,1,1,1,0,0,0,0,0,6,2,2,,20200914
010446201002,0104462010,0104462,1,,9,2,,,,1,,,,44,2,2,9,44.0,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
010446201001,0104462010,0104462,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
010446207001,0104462070,0104462,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
010446227001,0104462270,0104462,1,,1,2,,,,1,,,,73,2,1,1,56.0,1,1,2,2,2,2,8,6,6,6,5,5,6,5,5,5,6,6,6,8,8,8,6,6,5,6,5,5,3,3,5,5,1,1,1,2,2,2,1,8,1,0,2,0,0,0,0,2,2,,20200914
010446227002,0104462270,0104462,1,,2,2,,,,1,,,,37,2,6,2,,6,2,2,2,2,9,3,4,4,4,4,4,6,4,4,4,3,6,3,6,4,6,6,6,6,6,6,3,3,6,4,3,1,1,1,1,1,2,2,2,1,1,0,3,4,0,0,2,2,,20200914
010446225001,0104462250,0104462,1,,9,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
