ID,householdID,communityID,j001s1,j001s2,j001s3,j001s4,j001s5,j001s6,j002,j003,j004s1,j004s2,j004s3,j005,j006,j007
07498112101,074981121,0749811,e,2,e,e,e,e,2,2,0,0,0,3,4,1
07498112102,074981121,0749811,1,e,e,e,e,e,,2,0,0,0,3,4,2
07498111701,074981117,0749811,e,2,e,4,e,e,,2,0,0,0,3,4,1
07498111702,074981117,0749811,e,e,e,4,5,e,,1,0,0,0,2,5,2
07498111901,074981119,0749811,1,e,e,e,e,e,,1,0,0,0,1,5,2
07498111902,074981119,0749811,e,2,e,e,e,e,3,1,0,0,0,1,5,2
07498111601,074981116,0749811,e,2,e,e,e,e,3,1,0,0,0,2,5,1
07498111602,074981116,0749811,e,e,3,e,e,e,3,2,0,0,0,3,4,2
07498110701,074981107,0749811,1,e,e,e,e,e,,1,0,0,0,1,5,1
07498110702,074981107,0749811,1,e,e,e,e,e,,1,0,0,0,1,5,2
07498111101,074981111,0749811,e,e,e,e,e,6,3,1,0,0,0,2,5,2
07498110901,074981109,0749811,1,e,e,e,e,e,,2,0,0,0,3,4,2
07498110902,074981109,0749811,e,2,e,e,e,e,1,3,0,0,0,3,4,2
07498111001,074981110,0749811,1,e,e,e,e,e,,1,0,0,0,2,5,2
07498111002,074981110,0749811,1,e,e,e,e,e,,1,0,0,0,2,5,2
07498112001,074981120,0749811,e,e,e,4,e,e,3,6,0,0,0,3,4,2
07498110501,074981105,0749811,e,2,e,4,e,e,,1,0,0,0,2,4,2
07498110502,074981105,0749811,e,2,e,4,e,e,,1,0,0,0,2,5,2
07498110802,074981108,0749811,e,e,e,e,e,6,3,4,0,0,0,3,5,2
07498110801,074981108,0749811,e,e,e,e,5,e,3,1,0,0,0,3,4,2
07498110401,074981104,0749811,e,2,e,e,e,6,,1,0,0,0,3,5,1
07498110402,074981104,0749811,1,e,e,e,e,e,,1,0,0,0,3,5,2
07498110602,074981106,0749811,e,2,e,4,e,e,,1,0,0,0,3,5,1
07498110601,074981106,0749811,e,2,e,4,e,e,,2,0,0,0,4,4,2
07498111401,074981114,0749811,e,e,e,e,5,e,3,1,0,0,0,1,6,3
07498111402,074981114,0749811,e,2,e,e,5,e,,1,0,0,0,3,4,2
07498110301,074981103,0749811,e,2,e,e,e,6,,1,0,0,0,1,5,2
07498110302,074981103,0749811,e,2,e,e,e,6,,2,0,0,0,3,4,2
07498111802,074981118,0749811,e,e,e,4,5,e,,1,0,0,0,2,4,2
07498111801,074981118,0749811,e,2,3,4,e,e,,1,0,0,0,3,4,2
07498111502,074981115,0749811,e,2,e,e,e,e,2,1,0,0,0,3,5,2
07498111501,074981115,0749811,e,2,e,e,e,6,,2,0,0,0,4,4,2
07498111202,074981112,0749811,1,e,e,e,e,e,,1,0,0,0,1,5,2
07498111201,074981112,0749811,e,2,e,e,e,e,1,2,0,0,0,4,3,1
07498111302,074981113,0749811,1,e,e,e,e,e,,1,0,0,0,1,5,3
07498111301,074981113,0749811,e,2,e,e,e,e,2,1,0,0,0,2,4,3
29402830401,294028304,2940283,e,2,e,e,e,e,3,1,0,0,0,1,6,3
29402830402,294028304,2940283,e,2,e,e,e,e,3,2,0,0,0,2,5,1
29402830602,294028306,2940283,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402830601,294028306,2940283,1,e,e,e,e,e,,1,0,0,0,2,5,1
29402831202,294028312,2940283,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29402831201,294028312,2940283,e,2,e,4,e,e,,2,0,0,0,2,5,3
29402830301,294028303,2940283,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402830302,294028303,2940283,e,2,e,e,e,e,3,2,0,0,0,2,5,2
29402832101,294028321,2940283,1,e,e,e,e,e,,1,0,0,0,2,5,1
29402830201,294028302,2940283,1,e,e,e,e,e,,1,0,0,0,2,6,3
29402830202,294028302,2940283,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402831601,294028316,2940283,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29402831602,294028316,2940283,e,e,e,e,5,e,3,1,0,0,0,2,5,3
29402831102,294028311,2940283,1,e,e,e,e,e,,1,0,0,0,3,4,1
29402831101,294028311,2940283,1,e,e,e,e,e,,2,0,0,0,2,4,1
29402831001,294028310,2940283,1,e,e,e,e,e,,1,0,0,0,1,6,3
29402830801,294028308,2940283,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402830802,294028308,2940283,1,e,e,e,e,e,,2,0,0,0,2,5,3
29402830102,294028301,2940283,e,2,e,e,e,e,3,2,0,0,0,3,4,1
29402830101,294028301,2940283,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29402830702,294028307,2940283,1,e,e,e,e,e,,1,0,0,0,2,4,3
29402830701,294028307,2940283,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402830501,294028305,2940283,1,e,e,e,e,e,,1,0,0,0,3,4,1
29402831402,294028314,2940283,1,e,e,e,e,e,,2,0,0,0,2,5,1
29402831401,294028314,2940283,1,e,e,e,e,e,,2,0,0,0,2,5,1
29402831501,294028315,2940283,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402831502,294028315,2940283,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402831301,294028313,2940283,1,e,e,e,e,e,,2,0,0,0,2,5,3
29402830901,294028309,2940283,e,2,e,e,e,e,3,1,0,0,0,2,5,1
29402830902,294028309,2940283,e,2,e,e,e,e,3,1,0,0,0,2,5,1
29402832001,294028320,2940283,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29402832002,294028320,2940283,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29402831802,294028318,2940283,1,e,e,e,e,e,,1,0,0,0,2,4,3
29402831801,294028318,2940283,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29402831901,294028319,2940283,e,e,e,4,e,e,3,1,0,0,0,2,5,2
29402832201,294028322,2940283,e,2,e,e,e,e,3,2,0,0,0,2,5,1
29402832202,294028322,2940283,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29402831701,294028317,2940283,e,2,e,e,e,e,3,1,0,0,0,2,5,1
29402831702,294028317,2940283,e,2,e,e,e,e,3,1,0,0,0,2,4,1
29402821601,294028216,2940282,1,e,e,e,e,e,,1,0,0,0,2,5,2
29402822001,294028220,2940282,1,e,e,e,e,e,,1,0,0,0,2,5,1
29402820902,294028209,2940282,1,e,e,e,e,e,,1,0,0,0,1,5,3
29402820901,294028209,2940282,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29402820201,294028202,2940282,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402820202,294028202,2940282,e,2,e,e,e,e,3,1,0,0,0,2,6,3
29402821902,294028219,2940282,e,2,e,e,e,e,3,1,0,0,0,1,6,3
29402821901,294028219,2940282,e,2,e,e,e,e,3,1,0,0,0,1,6,3
29402821501,294028215,2940282,1,e,e,e,e,e,,1,0,0,0,1,6,3
29402821502,294028215,2940282,1,e,e,e,e,e,,1,0,0,0,1,5,3
29402820802,294028208,2940282,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29402820801,294028208,2940282,e,2,e,e,e,e,3,1,0,0,0,3,4,3
29402820601,294028206,2940282,1,e,e,e,e,e,,1,0,0,0,1,5,3
29402821802,294028218,2940282,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402821801,294028218,2940282,e,2,e,e,e,e,3,1,0,0,0,3,4,1
29402821201,294028212,2940282,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29402821202,294028212,2940282,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29402821101,294028211,2940282,1,e,e,e,e,e,,1,0,0,0,1,5,3
29402820501,294028205,2940282,1,e,e,e,e,e,,2,0,0,0,3,4,3
29402821302,294028213,2940282,e,2,e,e,e,e,2,2,0,0,0,2,5,1
29402821301,294028213,2940282,e,2,e,e,e,e,2,2,0,0,0,2,5,1
29402820102,294028201,2940282,e,2,e,e,e,e,3,1,0,0,0,2,5,1
29402820101,294028201,2940282,e,2,e,e,e,e,3,2,0,0,0,2,5,1
29402821001,294028210,2940282,1,e,e,e,e,e,,1,0,0,0,1,6,3
29402821002,294028210,2940282,1,e,e,e,e,e,,3,0,0,0,2,6,3
29402820402,294028204,2940282,1,e,e,e,e,e,,2,0,0,0,2,5,3
29402820401,294028204,2940282,1,e,e,e,e,e,,1,0,0,0,1,6,3
29402820701,294028207,2940282,1,e,e,e,e,e,,1,0,0,0,2,5,1
29402821401,294028214,2940282,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402821402,294028214,2940282,e,2,e,e,e,e,3,1,0,0,0,1,6,3
29402821702,294028217,2940282,1,e,e,e,e,e,,1,0,0,0,1,5,3
29402812102,294028121,2940281,e,e,e,4,e,e,3,1,0,0,0,1,6,3
29402812101,294028121,2940281,e,2,e,4,e,e,,2,0,0,0,2,5,3
29402810101,294028101,2940281,e,e,e,4,e,e,3,1,0,0,0,1,6,3
29402810802,294028108,2940281,1,e,e,e,e,e,,2,0,0,0,2,5,3
29402810801,294028108,2940281,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402811701,294028117,2940281,1,e,e,e,e,e,,1,0,0,0,2,6,3
29402811702,294028117,2940281,1,e,e,e,e,e,,2,0,0,0,2,5,3
29402812001,294028120,2940281,e,e,e,4,e,e,3,6,0,0,0,2,5,3
29402812002,294028120,2940281,e,e,e,4,e,e,3,1,0,0,0,2,5,3
29402810902,294028109,2940281,1,e,e,e,e,e,,1,0,0,0,6,2,3
29402810901,294028109,2940281,e,2,e,e,e,e,3,1,0,0,0,2,1,3
29402810202,294028102,2940281,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402810201,294028102,2940281,e,2,e,e,e,e,3,1,0,0,0,1,6,3
29402811902,294028119,2940281,e,2,e,e,e,e,3,2,0,0,0,2,5,1
29402811901,294028119,2940281,e,2,e,e,e,e,3,2,0,0,0,3,4,1
29402811502,294028115,2940281,e,2,e,e,e,e,3,2,0,0,0,2,5,1
29402811501,294028115,2940281,e,2,e,e,e,e,3,2,0,0,0,2,4,1
29402811402,294028114,2940281,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29402811401,294028114,2940281,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29402812302,294028123,2940281,1,e,e,e,e,e,,2,0,0,0,2,5,3
29402812301,294028123,2940281,1,e,e,e,e,e,,1,0,0,0,2,6,3
29402811302,294028113,2940281,e,2,e,e,e,e,3,2,0,0,0,2,5,2
29402811301,294028113,2940281,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29402811102,294028111,2940281,1,e,e,e,e,e,,1,0,0,0,2,5,3
29402811101,294028111,2940281,1,e,e,e,e,e,,1,0,0,0,1,5,3
29402811801,294028118,2940281,1,e,e,e,e,e,,1,0,0,0,1,5,3
29402811802,294028118,2940281,1,e,e,e,e,e,,1,0,0,0,2,5,1
29402810602,294028106,2940281,e,2,e,4,e,e,,2,0,0,0,2,2,3
29402810601,294028106,2940281,e,2,e,4,e,e,,2,0,0,0,2,5,3
29402812202,294028122,2940281,1,e,e,e,e,e,,1,0,0,0,1,6,3
29402812201,294028122,2940281,e,2,e,e,e,e,3,1,0,0,0,1,6,3
29402811002,294028110,2940281,1,e,e,e,e,e,,2,0,0,0,3,4,3
29402811001,294028110,2940281,1,e,e,e,e,e,,3,0,0,0,3,4,3
29402810401,294028104,2940281,e,e,e,4,e,e,3,1,0,0,0,2,5,3
29402811602,294028116,2940281,e,2,e,e,e,e,3,1,0,0,0,3,5,3
29402811601,294028116,2940281,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29402811201,294028112,2940281,e,e,e,4,e,e,3,2,0,0,0,3,5,1
29402810301,294028103,2940281,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29402810302,294028103,2940281,1,e,e,e,e,e,,2,0,0,0,2,5,3
29402810502,294028105,2940281,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29402810501,294028105,2940281,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29402810701,294028107,2940281,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29402810702,294028107,2940281,1,e,e,e,e,e,,3,0,0,0,3,4,3
29409910101,294099101,2940991,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29409910102,294099101,2940991,e,2,e,e,5,e,,1,0,0,0,2,5,3
29409910501,294099105,2940991,e,2,e,4,e,e,,2,0,0,0,2,5,1
29409910502,294099105,2940991,e,2,e,4,e,e,,2,0,0,0,2,5,2
29409912401,294099124,2940991,1,e,e,e,e,e,,2,0,0,0,2,5,3
29409912402,294099124,2940991,e,2,e,e,e,6,,3,0,0,0,2,4,3
29409912002,294099120,2940991,e,2,e,e,e,e,2,1,0,0,0,2,5,3
29409912001,294099120,2940991,e,e,e,e,e,6,2,2,0,0,0,2,5,2
29409912502,294099125,2940991,e,e,e,e,e,6,3,2,0,0,0,2,5,3
29409911501,294099115,2940991,1,e,e,e,e,e,,2,0,0,0,4,4,2
29409911502,294099115,2940991,1,e,e,e,e,e,,2,0,0,0,3,4,2
29409911902,294099119,2940991,e,2,e,e,e,e,2,2,0,0,0,2,4,3
29409911901,294099119,2940991,e,2,e,e,e,e,2,2,0,0,0,4,4,2
29409910402,294099104,2940991,e,2,e,e,e,e,2,1,0,0,0,2,5,3
29409910401,294099104,2940991,e,2,e,e,e,e,2,2,0,0,0,3,4,2
29409910702,294099107,2940991,e,2,e,4,e,e,,2,0,0,0,2,5,3
29409910701,294099107,2940991,e,2,e,e,e,e,2,1,0,0,0,2,5,2
29409911401,294099114,2940991,e,2,e,e,e,e,2,2,0,0,0,2,5,3
29409911402,294099114,2940991,1,e,e,e,e,e,,2,0,0,0,3,4,3
29409910801,294099108,2940991,e,2,e,e,e,e,2,1,0,0,0,3,4,2
29409910802,294099108,2940991,1,e,e,e,e,e,,1,0,0,0,3,4,2
29409910901,294099109,2940991,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29409910902,294099109,2940991,1,e,e,e,e,e,,1,0,0,0,1,4,2
29409910601,294099106,2940991,e,2,e,e,e,e,2,1,0,0,0,3,4,3
29409910602,294099106,2940991,1,e,e,e,e,e,,1,0,0,0,4,4,2
29409910201,294099102,2940991,1,e,e,e,e,e,,1,0,0,0,3,5,3
29409911001,294099110,2940991,e,2,e,e,e,6,,1,0,0,0,2,5,3
29409911002,294099110,2940991,e,e,e,e,e,6,3,1,0,0,0,2,4,3
29409910302,294099103,2940991,e,2,e,4,e,e,,1,0,0,0,4,4,1
29409910301,294099103,2940991,e,2,e,4,e,e,,1,0,0,0,4,4,1
29409911101,294099111,2940991,e,2,e,e,e,e,2,1,0,0,0,4,4,1
29409911102,294099111,2940991,e,2,e,e,e,e,1,1,0,0,0,4,3,2
29409912102,294099121,2940991,e,2,e,e,e,e,2,1,0,0,0,2,5,3
29409912101,294099121,2940991,e,2,e,e,e,e,2,1,0,0,0,3,4,2
29409911701,294099117,2940991,1,e,e,e,e,e,,1,0,0,0,3,4,3
29409911702,294099117,2940991,e,e,e,e,e,6,2,1,0,0,0,3,4,1
29409912202,294099122,2940991,e,2,e,e,e,e,2,1,0,0,0,2,4,1
29409912201,294099122,2940991,e,2,e,e,e,e,1,1,0,0,0,3,4,1
29409911301,294099113,2940991,e,2,e,e,e,e,2,1,0,0,0,3,4,3
29409911302,294099113,2940991,e,2,e,e,e,e,2,1,0,0,0,3,4,2
29409911602,294099116,2940991,1,e,e,e,e,e,,2,0,0,0,2,5,3
29409911601,294099116,2940991,1,e,e,e,e,e,,2,0,0,0,1,5,2
29409912301,294099123,2940991,1,e,e,e,e,e,,2,0,0,0,3,4,3
29409911201,294099112,2940991,e,2,e,4,e,6,,2,0,0,0,4,3,1
29409911202,294099112,2940991,e,2,e,4,e,6,,1,0,0,0,5,2,2
29409912601,294099126,2940991,1,e,e,e,e,e,,1,0,0,0,3,4,1
29409912602,294099126,2940991,e,e,e,e,e,6,3,1,0,0,0,3,4,1
29409911802,294099118,2940991,e,e,3,e,e,e,3,3,0,0,0,3,4,3
29409921001,294099210,2940992,1,e,e,e,e,e,,2,0,0,0,3,4,3
29409921901,294099219,2940992,e,2,e,e,e,e,2,2,0,0,0,2,5,1
29409921902,294099219,2940992,e,2,e,e,e,e,2,2,0,0,0,3,4,3
29409921802,294099218,2940992,1,e,e,e,e,e,,2,0,0,0,2,5,3
29409921801,294099218,2940992,1,e,e,e,e,e,,1,0,0,0,2,5,3
29409921702,294099217,2940992,1,e,e,e,e,e,,2,0,0,0,2,4,3
29409921701,294099217,2940992,1,e,e,e,e,e,,2,0,0,0,2,4,3
29409922501,294099225,2940992,e,2,e,4,e,e,,2,0,0,0,2,5,1
29409922502,294099225,2940992,e,2,e,4,e,e,,2,0,0,0,2,4,3
29409922201,294099222,2940992,e,2,e,e,e,e,2,2,0,0,0,2,4,3
29409922202,294099222,2940992,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29409920801,294099208,2940992,e,2,e,4,e,e,,2,0,0,0,2,5,3
29409920802,294099208,2940992,e,e,e,4,e,e,2,2,0,0,0,2,5,3
29409920401,294099204,2940992,e,2,e,e,e,e,1,2,0,0,0,3,4,3
29409920402,294099204,2940992,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29409921201,294099212,2940992,1,e,e,e,e,e,,2,0,0,0,2,5,3
29409921202,294099212,2940992,1,e,e,e,e,e,,2,0,0,0,2,4,3
29409922002,294099220,2940992,e,2,e,e,e,e,3,2,0,0,0,2,5,1
29409922001,294099220,2940992,1,e,e,e,e,e,,2,0,0,0,2,4,2
29409921401,294099214,2940992,e,2,e,e,e,e,2,2,0,0,0,2,5,2
29409921402,294099214,2940992,e,e,e,4,e,e,2,2,0,0,0,2,5,2
29409920101,294099201,2940992,1,e,e,e,e,e,,1,0,0,0,4,4,1
29409922101,294099221,2940992,1,e,e,e,e,e,,1,0,0,0,4,4,1
29409920201,294099202,2940992,1,e,e,e,e,e,,1,0,0,0,4,4,2
29409920202,294099202,2940992,1,e,e,e,e,6,,1,0,0,0,3,4,1
29409922301,294099223,2940992,e,e,e,e,e,6,3,1,0,0,0,3,4,1
29409921301,294099213,2940992,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29409921302,294099213,2940992,e,2,e,e,e,e,2,5,1,e,e,4,3,1
29409921602,294099216,2940992,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29409921601,294099216,2940992,1,e,e,e,e,e,,1,0,0,0,5,3,2
29409922402,294099224,2940992,e,2,e,e,e,e,2,1,0,0,0,3,4,1
29409922401,294099224,2940992,1,e,e,e,e,e,,1,0,0,0,2,4,1
29409920701,294099207,2940992,e,2,e,e,e,6,,3,0,0,0,3,4,3
29409920601,294099206,2940992,e,2,3,4,5,6,,2,0,0,0,3,4,3
29409920602,294099206,2940992,e,2,e,e,5,6,,2,0,0,0,3,4,1
29409920901,294099209,2940992,e,2,e,e,e,e,2,1,0,0,0,3,4,1
29409920902,294099209,2940992,1,e,e,e,e,e,,1,0,0,0,3,4,1
29409920301,294099203,2940992,e,2,e,e,e,e,2,1,0,0,0,3,4,3
29409920302,294099203,2940992,e,2,e,e,e,e,2,1,0,0,0,3,4,3
29409920502,294099205,2940992,e,2,e,e,e,e,2,1,0,0,0,3,4,1
29409920501,294099205,2940992,e,2,e,e,e,e,2,1,0,0,0,3,4,2
29409921102,294099211,2940992,e,e,e,4,e,e,2,1,0,0,0,3,4,3
29409921101,294099211,2940992,e,e,e,4,e,e,3,1,0,0,0,3,4,2
29409921501,294099215,2940992,e,e,e,4,e,6,,2,0,0,0,3,4,2
29409921502,294099215,2940992,e,e,e,4,e,6,,1,0,0,0,3,4,2
29245821201,292458212,2924582,e,e,e,e,e,6,1,2,0,0,0,6,2,3
29245822002,292458220,2924582,e,2,e,e,e,e,3,3,0,0,0,1,5,3
29245822001,292458220,2924582,e,2,e,e,e,e,2,2,0,0,0,2,5,3
29245820702,292458207,2924582,1,e,e,e,e,e,,2,0,0,0,2,4,3
29245820701,292458207,2924582,1,e,e,e,e,e,,1,0,0,0,2,5,3
29245820202,292458202,2924582,e,e,e,4,e,e,3,1,0,0,0,1,5,3
29245820201,292458202,2924582,e,e,e,4,e,e,3,2,0,0,0,2,5,3
29245820501,292458205,2924582,e,2,e,e,e,e,2,1,0,0,0,2,5,3
29245820502,292458205,2924582,e,2,e,e,e,e,2,2,0,0,0,2,5,3
29245821001,292458210,2924582,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29245821002,292458210,2924582,e,2,e,e,e,e,3,2,0,0,0,3,5,3
29245820901,292458209,2924582,e,e,e,e,e,6,3,2,0,0,0,2,5,3
29245820902,292458209,2924582,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29245821901,292458219,2924582,e,2,e,e,e,e,2,1,0,0,0,2,5,3
29245821902,292458219,2924582,e,2,e,e,e,e,2,1,0,0,0,2,5,2
29245821501,292458215,2924582,e,2,e,e,e,e,2,1,0,0,0,1,6,3
29245821502,292458215,2924582,e,2,e,e,e,e,3,1,0,0,0,2,5,2
29245820801,292458208,2924582,e,2,e,e,e,e,3,2,0,0,0,3,4,1
29245820802,292458208,2924582,e,2,e,e,e,e,2,3,0,0,0,2,5,3
29245820302,292458203,2924582,1,e,e,e,e,e,,1,0,0,0,1,5,3
29245820301,292458203,2924582,1,e,e,e,e,e,,2,0,0,0,2,5,3
29245821601,292458216,2924582,1,e,e,e,e,e,,2,0,0,0,2,5,3
29245820101,292458201,2924582,e,2,e,e,e,e,3,1,0,0,0,3,5,2
29245820102,292458201,2924582,e,2,e,e,e,e,3,2,0,0,0,2,6,3
29245821801,292458218,2924582,e,e,e,e,5,e,3,3,0,0,0,3,4,3
29245821702,292458217,2924582,e,2,e,e,e,e,3,1,0,0,0,2,5,2
29245821701,292458217,2924582,e,2,e,e,e,e,2,2,0,0,0,2,5,2
29245820401,292458204,2924582,e,2,e,e,e,e,3,2,0,0,0,1,6,3
29245820402,292458204,2924582,e,2,e,e,e,e,3,2,0,0,0,3,5,3
29245820602,292458206,2924582,e,2,e,e,e,e,3,2,0,0,0,4,3,2
29245821301,292458213,2924582,e,2,e,e,e,e,3,1,0,0,0,1,6,3
29245821302,292458213,2924582,e,2,e,e,e,e,3,1,0,0,0,1,6,3
29245821101,292458211,2924582,1,e,e,e,e,e,,2,0,0,0,1,5,3
29245830202,292458302,2924583,1,e,e,e,e,e,,2,0,0,0,1,6,3
29245830201,292458302,2924583,1,e,e,e,e,e,,2,0,0,0,1,6,3
29245830102,292458301,2924583,1,e,e,e,e,e,,1,0,0,0,1,6,3
29245830101,292458301,2924583,1,e,e,e,e,e,,1,0,0,0,1,6,3
29245811401,292458114,2924581,1,e,e,e,e,e,,2,0,0,0,3,4,1
29245810102,292458101,2924581,e,2,e,e,e,e,2,1,0,0,0,4,4,3
29245810101,292458101,2924581,e,2,e,e,e,e,2,2,0,0,0,4,4,2
29245811501,292458115,2924581,e,e,e,e,5,e,3,1,0,0,0,2,5,3
29245810302,292458103,2924581,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29245810301,292458103,2924581,1,2,e,e,e,e,,1,0,0,0,1,5,3
29245810801,292458108,2924581,1,e,e,e,e,e,,2,0,0,0,2,5,3
29245810802,292458108,2924581,1,e,e,e,e,e,,2,0,0,0,2,6,3
29245810401,292458104,2924581,1,e,e,e,e,e,,2,0,0,0,2,5,3
29245811101,292458111,2924581,1,e,e,e,e,e,,1,0,0,0,1,6,3
29245811201,292458112,2924581,e,e,e,4,e,e,1,1,0,0,0,4,4,3
29245810902,292458109,2924581,e,2,e,e,e,e,3,2,0,0,0,2,4,3
29245810901,292458109,2924581,e,2,e,e,e,e,2,2,0,0,0,2,5,3
29245810702,292458107,2924581,e,2,e,e,e,e,2,2,0,0,0,2,5,3
29245810701,292458107,2924581,e,2,e,e,e,e,2,2,0,0,0,3,5,3
29245810202,292458102,2924581,e,e,e,4,e,e,3,2,0,0,0,2,5,2
29245810201,292458102,2924581,e,2,e,4,e,e,,1,0,0,0,2,6,3
29245811301,292458113,2924581,e,e,e,e,e,6,2,1,0,0,0,2,5,1
29245811602,292458116,2924581,1,2,e,e,e,e,,1,0,0,0,2,5,3
29245811601,292458116,2924581,e,2,e,4,e,e,,1,0,0,0,2,6,3
29245811002,292458110,2924581,e,2,e,e,e,e,2,2,0,0,0,2,5,3
29245811001,292458110,2924581,e,2,e,e,e,e,3,2,0,0,0,2,5,3
29245810602,292458106,2924581,e,2,e,e,e,e,3,1,0,0,0,1,5,1
29245810601,292458106,2924581,e,2,e,e,e,e,3,1,0,0,0,1,5,3
29245810501,292458105,2924581,1,e,e,e,e,e,,1,0,0,0,1,6,3
29533110702,295331107,2953311,e,e,3,e,e,e,2,1,0,0,0,3,4,2
29533111101,295331111,2953311,1,e,e,e,e,e,,1,0,0,0,5,4,3
29533110801,295331108,2953311,e,e,e,e,e,6,2,4,0,0,0,4,4,2
29533111202,295331112,2953311,e,2,e,e,e,e,2,2,0,0,0,2,5,1
29533111201,295331112,2953311,e,2,e,e,e,e,3,1,0,0,0,3,4,2
29533110202,295331102,2953311,e,2,e,e,e,e,3,1,0,0,0,3,5,2
29533110201,295331102,2953311,e,2,e,e,e,e,2,1,0,0,0,4,4,2
29533111801,295331118,2953311,1,e,e,e,e,e,,2,0,0,0,3,4,2
29533112201,295331122,2953311,e,2,e,e,e,e,1,1,0,0,0,5,4,2
29533112202,295331122,2953311,e,2,e,e,e,e,3,1,0,0,0,2,5,2
29533112302,295331123,2953311,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29533112301,295331123,2953311,e,2,e,e,e,e,3,1,0,0,0,3,5,2
29533110101,295331101,2953311,1,e,e,e,e,e,,1,0,0,0,5,4,2
29533112401,295331124,2953311,1,e,e,e,e,e,,1,0,0,0,1,5,3
29533111601,295331116,2953311,e,2,e,e,e,e,3,1,0,0,0,2,6,3
29533111602,295331116,2953311,e,2,e,e,e,e,3,1,0,0,0,2,5,3
29533111702,295331117,2953311,e,2,e,e,e,e,3,2,0,0,0,4,5,2
29533111701,295331117,2953311,e,2,e,e,e,e,2,1,0,0,0,3,5,2
29533111501,295331115,2953311,1,e,e,e,e,e,,1,0,0,0,2,4,1
29533111301,295331113,2953311,e,e,e,4,e,e,3,2,0,0,0,2,4,3
29533110502,295331105,2953311,1,e,e,e,e,e,,2,0,0,0,4,4,2
29533111401,295331114,2953311,1,e,e,e,e,e,,2,0,0,0,4,4,2
29533111002,295331110,2953311,e,2,e,e,e,e,2,1,0,0,0,4,4,2
29533111001,295331110,2953311,1,e,e,e,e,e,,1,0,0,0,3,5,3
29533112002,295331120,2953311,e,2,e,e,e,e,2,1,0,0,0,2,5,3
29533112001,295331120,2953311,e,2,e,e,e,e,2,1,0,0,0,4,5,2
29533112101,295331121,2953311,e,2,e,e,e,e,2,3,0,0,0,4,4,2
29533112102,295331121,2953311,e,2,e,e,e,e,2,4,0,0,0,4,4,2
29533110402,295331104,2953311,e,e,e,4,e,e,3,2,0,0,0,2,4,2
29533111902,295331119,2953311,1,e,e,e,e,e,,2,0,0,0,3,4,2
29533111901,295331119,2953311,1,e,e,e,e,e,,2,0,0,0,2,4,2
29533110302,295331103,2953311,e,2,e,e,e,e,2,2,0,0,0,2,4,2
29533110301,295331103,2953311,e,2,e,e,e,e,3,2,0,0,0,3,4,2
29533110601,295331106,2953311,1,e,e,e,e,e,,2,0,0,0,2,4,2
29533110901,295331109,2953311,e,2,e,e,e,e,2,2,0,0,0,5,4,2
29533110902,295331109,2953311,e,2,e,e,e,e,3,2,0,0,0,5,4,2
29533131701,295331317,2953313,1,e,e,e,e,e,,1,0,0,0,2,5,3
29533131702,295331317,2953313,1,e,e,e,e,e,,1,0,0,0,4,4,1
29533130101,295331301,2953313,e,e,e,e,e,6,3,1,0,0,0,4,4,2
