householdID,communityID,i001,i002,i003,i004,i005,i005_1,i006,i007,i008,i009,i010,i011,i012_1,i012_2,i012_3,i012_4,i012_5,i013,i014s1,i014s2,i015,i016,i017,i018,i019,i020,i021,i022,i023,i024,i025,i026
298631318,2986313,140,180,2,1,2004,,1,2,,,1,,2,1,1,1,0,,1,e,2,1,1,2,2,2,2,2,2,2,3,3
298631304,2986313,136,255,2,2,2007,,1,1,,,2,2,2,2,1,1,0,,1,e,2,1,1,2,2,2,2,4,2,2,2,4
298631308,2986313,130,250,2,2,2009,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,5,2,2,3,3
298631306,2986313,130,200,2,1,2009,,1,2,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,5,2,2,3,3
298631307,2986313,90,260,2,9,1984,,1,1,,,2,1,2,2,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,3,2
298631313,2986313,80,80,2,2,2004,,1,2,,,2,1,2,1,1,1,0,,1,e,1,1,1,1,2,2,2,6,1,2,3,3
298631322,2986313,65,150,2,2,1988,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,5,1,2,3,3
298631314,2986313,60,150,2,2,1971,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,2,3,2,2,2,6,1,2,4,3
298631324,2986313,80,200,2,2,1990,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,2,3,2,2,2,5,1,2,3,3
298631325,2986313,60,200,2,2,1994,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,5,2,2,4,3
298631312,2986313,100,200,1,1,2005,,2,,2,2,2,3,3,2,1,1,1,,1,e,1,1,1,2,2,2,2,5,1,1,3,3
296331303,2963313,100,200,2,2,1996,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,2,2,3,2
296331331,2963313,90,190,2,2,d,3,1,2,,,1,,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,1,2,3,3
296331302,2963313,64,160,2,9,1974,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,3,3
296331335,2963313,60,200,2,2,1988,,1,2,,,1,,2,1,0,1,1,5,1,e,2,1,1,3,2,2,2,1,1,2,1,3
296331328,2963313,130,250,2,2,2009,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,1,1,2,2,2,2,1,2,3,3
296331334,2963313,45,100,2,2,1997,,1,2,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,2,2,3,3
296331313,2963313,75,190,2,2,1988,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,3,3
296331312,2963313,90,180,2,2,1974,,1,2,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,2,2,3,3
296331314,2963313,230,486,1,3,2000,,1,2,,,1,,2,1,1,1,1,,1,e,2,1,1,3,2,2,2,1,1,2,2,3
296331309,2963313,100,390,1,2,2010,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,1,2,3,3
296331310,2963313,48,130,1,2,1987,,1,2,,,2,1,1,0,1,0,1,,1,2,2,1,1,3,2,2,2,5,2,2,3,2
296331333,2963313,40,100,2,2,1990,,1,2,,,2,1,1,1,1,0,1,,1,e,2,1,1,3,2,2,2,1,2,2,3,3
296331319,2963313,130,500,2,2,1998,,1,2,,,2,1,2,2,1,1,1,,1,e,2,1,1,3,2,2,2,1,2,2,2,3
296331320,2963313,36,100,1,2,1991,,1,2,,,1,,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,2,1,2,4,2
296331306,2963313,45,150,2,2,1989,,1,2,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,2,2,3,3
296331324,2963313,72,200,2,2,1982,,1,2,,,1,,1,1,1,1,0,,1,e,2,1,1,2,2,2,2,2,1,2,3,3
296331321,2963313,72,170,2,2,1987,,1,2,,,2,1,1,2,1,1,0,,1,e,2,1,1,3,2,2,2,1,1,2,3,3
296331317,2963313,48,270,2,2,1989,,1,2,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,1,2,3,3
296331307,2963313,96,200,2,2,1995,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,1,2,2,3
296331327,2963313,100,200,2,2,2010,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,1,2,5,2
296331301,2963313,102,200,2,2,2006,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,2,2,2,2,1,1,1,1,2
296331305,2963313,75,100,1,2,1986,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,5,3
296331316,2963313,80,216,2,2,1985,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,2,2,5,3
296331325,2963313,100,200,2,2,1987,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,2,2,2,2,1,2,2,3,3
296331304,2963313,60,150,2,2,1996,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,2,2,5,3
296331311,2963313,105,400,2,2,2005,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,1,2,2,2,2,1,1,2,3,3
296331329,2963313,100,200,2,2,1986,,1,1,,,2,1,4,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,2,2,3,3
296331322,2963313,120,147,2,2,2009,,1,1,,,1,,6,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,2,2,3,3
296331323,2963313,30,50,2,2,1975,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,1,2,4,2
296331308,2963313,200,220,2,2,1975,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,3,3
296331315,2963313,67,90,2,2,2009,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,1,2,2,3
296331332,2963313,60,100,2,2,1982,,1,1,,,1,,1,1,1,1,1,,1,e,2,1,2,2,2,2,2,5,2,2,3,3
296331326,2963313,48,80,2,2,2006,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,2,2,2,2,1,1,2,1,3
296331330,2963313,110,160,2,2,2004,,1,1,,,2,1,3,1,0,1,0,20,1,e,2,1,1,3,2,2,2,1,2,2,3,3
296331318,2963313,60,80,2,2,2002,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,2,2,2,2,1,1,2,2,3
296331122,2963311,85,500,2,2,1991,,1,1,,,1,,9,1,1,1,0,,1,e,2,1,2,2,2,2,2,1,2,2,3,3
296331113,2963311,130,400,2,2,1990,,1,1,,,1,,6,1,1,1,0,,1,e,2,1,2,2,2,2,2,5,2,2,3,3
296331129,2963311,150,300,2,2,1989,,1,1,,,1,,3,1,1,1,0,,1,e,2,2,2,3,2,2,2,1,2,2,3,1
296331108,2963311,200,600,1,2,1991,,1,1,,,1,,15,1,1,1,0,,1,e,2,1,2,2,2,2,2,1,1,2,2,3
296331109,2963311,90,360,2,2,2005,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,1,2,3,3
296331105,2963311,120,260,2,2,2009,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,1,2,3,3
296331115,2963311,80,120,2,2,2007,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,4,3
296331130,2963311,30,300,2,2,1979,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,4,3
296331101,2963311,200,500,1,2,1998,,1,1,,,1,,13,1,1,1,0,,1,e,2,1,2,2,2,2,2,1,1,1,2,3
296331106,2963311,100,200,2,2,1996,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,4,3
296331112,2963311,80,300,2,2,2007,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,4,2
296331119,2963311,100,400,2,2,1990,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,2,3,2,2,2,6,2,2,4,2
296331116,2963311,70,240,2,2,1999,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,3,3
296331118,2963311,50,150,2,2,2009,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,2,2,2,2,2,1,2,2,2,3
296331114,2963311,90,500,1,2,2001,,1,1,,,1,,5,1,1,1,0,,1,e,2,1,2,2,2,2,2,2,1,1,3,3
296331103,2963311,150,300,2,2,1997,,1,1,,,1,,5,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,3,2
296331123,2963311,60,200,2,2,1982,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,4,3
296331111,2963311,36,230,2,2,1990,,1,2,,,1,,1,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,1,2,4,2
296331128,2963311,80,290,2,2,1979,,1,2,,,1,,1,1,1,1,0,,1,e,1,1,2,3,2,2,2,1,1,2,3,3
296331107,2963311,36,100,2,2,2006,,1,2,,,2,1,1,1,1,0,0,,1,e,2,1,2,3,2,2,2,1,1,2,3,3
296331131,2963311,170,250,2,2,2006,,1,2,,,2,1,1,2,1,1,0,,1,e,2,1,2,3,2,2,2,1,1,2,4,3
296331117,2963311,50,240,2,2,1998,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,6,2,2,3,3
296331104,2963311,48,240,2,2,1985,,1,2,,,1,,1,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,4,3
296331121,2963311,12,12,2,2,1995,,1,1,,,1,,1,0,0,1,0,10,1,e,2,1,2,3,2,2,7,7,2,2,4,2
296331125,2963311,100,240,2,2,1990,,1,2,,,1,,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,4,2
296331132,2963311,60,400,2,2,2000,,1,2,,,1,,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,3,3
296331120,2963311,120,333,2,2,1991,,1,2,,,2,1,1,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,3,3
296331102,2963311,50,180,2,2,1983,,1,2,,,2,1,1,1,0,1,0,5,1,e,2,1,2,3,2,2,2,5,2,2,4,3
296331110,2963311,90,240,2,2,2002,,1,2,,,2,1,2,2,1,1,0,,1,e,2,1,2,3,2,2,2,6,2,2,3,3
296331124,2963311,120,360,2,2,1999,,1,2,,,2,1,2,2,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,4,3
296331127,2963311,90,250,2,2,2011,,1,2,,,2,1,1,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,3,1
296331126,2963311,120,280,2,2,1985,,1,2,,,1,,1,1,1,1,0,,1,e,2,1,2,3,2,2,2,4,2,2,4,2
296331215,2963312,120,300,2,2,2003,,1,1,,,1,,5,1,1,1,0,,1,e,2,1,1,2,2,2,2,1,2,2,3,2
296331211,2963312,100,220,2,2,2005,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,2,1,2,2,2,4,1,1,3,3
296331204,2963312,50,200,2,2,2004,,1,1,,,1,,2,1,0,0,0,10,1,e,2,1,1,3,2,2,2,5,2,2,4,3
296331206,2963312,40,300,2,2,2000,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,2,2,4,2
296331220,2963312,80,280,2,2,1980,,1,2,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,4,3
296331236,2963312,50,270,2,2,1980,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,3,3
296331232,2963312,100,260,2,2,1999,,1,2,,,2,1,2,1,1,1,1,,1,e,2,1,1,3,2,2,2,5,2,2,3,3
296331225,2963312,150,400,2,2,1991,,1,1,,,1,,7,1,1,1,0,,1,e,2,1,1,2,2,2,2,1,2,2,3,3
296331207,2963312,70,240,2,2,2003,,1,2,,,2,1,1,1,1,1,0,,1,e,2,1,2,3,2,2,5,1,1,2,3,3
296331226,2963312,60,280,2,2,1982,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,4,3
296331208,2963312,100,270,2,2,2005,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,5,2,2,2,3
296331228,2963312,100,300,1,2,1990,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,5,2,2,4,2
296331205,2963312,80,260,2,2,1990,,1,2,,,2,1,1,1,1,1,0,,1,e,2,1,2,2,2,2,2,5,2,2,3,3
296331201,2963312,75,289,2,2,1990,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,2,2,2,2,2,5,1,1,2,3
296331202,2963312,85,260,2,2,2002,,1,2,,,2,1,3,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,3,3
296331216,2963312,100,300,2,2,2005,,1,1,,,1,,5,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,3,3
296331221,2963312,60,260,2,2,1989,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,3,3
296331212,2963312,180,340,2,2,1993,,1,1,,,1,,10,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,1,2,3,3
296331230,2963312,80,260,2,2,2000,,1,2,,,2,1,2,2,1,1,0,,1,e,1,1,1,3,2,2,2,1,2,2,4,3
296331203,2963312,64,256,2,2,1973,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,4,3
296331217,2963312,90,260,2,2,1999,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,2,2,2,3,4
296331234,2963312,120,240,2,2,2008,,1,1,,,1,,5,1,1,1,0,,1,e,2,1,2,2,2,2,2,5,1,2,2,3
296331209,2963312,86,250,2,2,2001,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,2,2,2,2,2,6,1,1,3,3
296331233,2963312,140,270,2,2,1992,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,1,2,4,3
296331218,2963312,120,300,2,2,2003,,1,1,,,1,,5,1,1,1,0,,1,e,2,1,2,3,2,2,2,5,1,2,2,3
296331222,2963312,90,290,2,2,1992,,1,2,,,2,1,3,2,1,1,0,,1,e,2,1,1,2,2,2,2,1,2,2,3,3
296331224,2963312,50,200,2,2,1981,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,5,2,2,4,3
296331227,2963312,50,260,2,2,1987,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,2,2,2,2,2,5,1,2,4,4
296331235,2963312,50,280,2,2,1982,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,2,2,4,3
296331229,2963312,110,260,2,2,1997,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,1,2,2,2,2,1,2,2,2,3
296331231,2963312,130,290,1,2,2002,,1,1,,,1,,7,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,1,2,3,3
296331210,2963312,70,260,2,2,2000,,1,2,,,2,1,1,1,1,1,0,,1,e,2,1,2,3,2,2,2,1,1,2,3,3
296331219,2963312,154,290,2,2,1993,,1,1,,,1,,7,1,1,1,0,,1,e,2,1,1,2,2,2,2,5,2,2,3,3
296331223,2963312,80,260,2,2,2002,,1,2,,,2,1,2,1,1,1,0,,1,e,2,1,2,2,2,2,2,1,2,2,3,3
296331213,2963312,100,290,2,2,1994,,1,1,,,1,,5,1,1,1,0,,1,e,2,1,1,2,2,2,2,5,2,2,3,3
296331214,2963312,140,380,2,2,2005,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,2,2,2,2,2,5,1,1,2,3
291676119,2916761,60,140,2,9,d,6,1,1,,,1,,1,1,0,1,0,7,1,e,2,1,1,3,2,2,2,6,1,2,4,3
291676113,2916761,100,300,2,2,1989,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,4,2
291676118,2916761,100,190,2,2,2008,,1,1,,,2,1,1,1,0,1,0,7,1,e,2,1,1,3,2,2,2,6,1,2,5,3
291676110,2916761,60,144,2,9,1975,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,5,3
291676114,2916761,120,400,1,9,1993,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,3,2
291676103,2916761,128,368,1,2,2009,,1,1,,,2,1,2,1,0,1,0,9,1,e,2,1,1,2,2,2,2,6,1,2,2,3
291676127,2916761,70,340,2,9,1972,,1,1,,,1,,2,1,0,1,0,10,1,e,2,1,1,3,2,2,2,6,2,2,5,2
291676109,2916761,50,360,2,9,1978,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,2,2,2,2,5,2,2,5,2
291676105,2916761,60,150,2,9,d,4,1,1,,,1,,2,1,0,1,0,8,1,e,2,1,1,3,2,2,2,6,2,2,5,2
291676112,2916761,100,300,2,9,1984,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,3,3
291676104,2916761,74,200,2,9,1988,,1,1,,,1,,2,1,0,1,0,11,1,e,2,1,1,3,2,2,2,6,1,2,5,2
291676111,2916761,160,450,2,9,1998,,1,1,,,1,,4,2,1,2,0,,1,e,2,1,1,3,2,2,2,6,2,2,3,3
291676121,2916761,50,200,2,9,1970,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,2,3,1
291676106,2916761,65,300,2,2,1996,,1,1,,,2,1,2,1,0,1,0,8,1,e,2,1,1,3,2,2,2,6,1,2,3,3
291676126,2916761,85,221,2,9,1983,,1,1,,,1,,3,1,0,1,0,10,1,e,2,1,1,3,2,2,2,6,2,2,4,2
291676120,2916761,16,200,2,2,2006,,1,1,,,2,1,1,0,1,0,0,,1,e,2,1,2,3,2,2,6,6,2,2,5,1
291676124,2916761,70,225,1,9,1973,,1,1,,,1,,3,1,0,1,0,11,1,e,2,1,1,3,2,2,2,5,1,2,4,2
291676115,2916761,30,230,1,9,1971,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,2,1,2,4,2
291676125,2916761,85,340,2,9,1976,,1,1,,,1,,3,1,0,2,0,12,1,e,2,1,1,3,2,2,2,6,1,2,4,3
291676116,2916761,80,350,1,9,1979,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,2,2,2,7,4,1,1,1,4
291676117,2916761,120,360,2,9,1991,,1,1,,,1,,3,1,0,1,0,12,1,e,2,1,1,3,2,2,2,6,1,2,5,2
291676102,2916761,80,342,2,9,1985,,1,1,,,1,,3,1,0,1,0,12,1,e,2,1,1,3,2,2,2,6,1,2,3,2
291676107,2916761,56,178,2,9,1972,,1,1,,,1,,2,1,0,1,0,12,1,e,2,1,1,3,2,2,2,6,1,2,5,2
291676108,2916761,100,400,2,9,2000,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,4,2
291676101,2916761,85,289,1,2,2007,,1,1,,,2,1,2,1,0,1,0,9,1,e,2,1,1,3,2,2,2,6,1,2,3,3
291676123,2916761,50,100,2,9,1996,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,5,2
291676122,2916761,60,260,2,9,d,6,1,1,,,1,,2,1,0,1,0,10,1,e,2,1,2,3,2,2,2,6,1,2,5,3
291676315,2916763,120,323,2,1,1999,,1,1,,,1,,2,1,0,1,0,12,1,e,2,1,1,3,2,2,2,6,1,2,2,3
291676307,2916763,90,330,2,2,1997,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,1,2,2,6,2,2,5,2
291676306,2916763,80,144,2,9,1988,,1,1,,,2,1,2,1,0,1,0,7,1,e,2,1,1,3,2,2,2,6,2,2,4,3
291676320,2916763,65,220,2,9,1989,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,5,3
291676304,2916763,66,240,2,9,1997,,1,1,,,1,,2,1,0,1,0,8,1,e,2,1,1,3,2,2,2,6,1,2,4,3
291676318,2916763,100,326,2,2,1998,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,2,2,2,2,6,2,2,3,3
291676302,2916763,85,195,2,2,2005,,1,1,,,2,1,2,1,0,1,0,8,1,e,2,1,1,3,2,2,2,6,1,2,3,3
291676324,2916763,60,360,2,2,2007,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,4,2
291676305,2916763,60,120,2,2,2006,,1,1,,,1,,1,1,0,1,0,7,1,e,2,1,1,3,2,2,2,6,1,2,4,3
291676326,2916763,88,88,2,2,1995,,1,1,,,1,,2,1,0,1,0,30,1,e,2,1,1,3,2,2,2,5,2,2,4,3
291676303,2916763,80,200,2,9,1986,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,4,3
291676311,2916763,176,490,2,3,2006,,1,1,,,1,,3,1,0,2,0,25,1,e,2,1,1,2,2,2,2,6,1,1,2,3
291676325,2916763,120,500,2,2,2006,,1,1,,,1,,4,1,1,2,0,,1,e,2,1,1,3,2,2,2,6,1,2,3,2
291676323,2916763,60,170,2,9,1962,,1,1,,,2,1,1,1,1,0,0,,1,e,2,1,1,3,2,2,2,6,2,2,5,2
291676312,2916763,100,330,2,2,2005,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,3,2
291676313,2916763,70,160,2,2,2011,,1,1,,,2,1,2,1,0,1,0,5,1,e,2,1,1,2,2,2,2,4,1,1,2,3
291676314,2916763,30,144,2,9,2001,,1,1,,,2,1,1,1,1,0,0,,1,e,2,1,1,3,2,2,6,6,2,2,5,2
291676322,2916763,90,150,2,2,2003,,1,1,,,2,1,2,1,0,1,0,10,1,e,2,1,1,3,2,2,2,4,1,2,3,3
291676308,2916763,90,150,2,2,2008,,1,1,,,2,1,2,1,0,1,0,7,1,e,2,1,1,3,2,2,2,6,1,2,3,3
291676301,2916763,64,250,2,9,1971,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,5,3
291676317,2916763,112,304,2,2,1999,,1,1,,,2,1,2,1,0,1,0,10,1,e,2,1,1,2,2,2,2,6,1,2,3,3
291676310,2916763,120,200,2,2,2007,,1,1,,,1,,2,1,1,1,1,,1,e,2,1,1,2,2,2,2,6,1,2,3,3
291676309,2916763,60,150,2,9,1980,,1,1,,,2,1,2,1,0,1,0,8,1,e,2,1,1,3,2,2,2,6,2,2,4,3
291676319,2916763,100,224,1,3,2004,,1,1,,,2,1,2,1,0,1,0,8,1,e,2,1,1,2,2,2,2,6,2,2,3,3
291676321,2916763,72,216,2,2,1996,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,2,2,2,2,5,1,2,3,4
291676316,2916763,48,570,2,2,2001,,1,1,,,1,,1,1,1,0,0,,1,e,2,1,1,3,2,2,2,6,2,2,5,3
291676215,2916762,84,188,2,9,1997,,1,1,,,1,,2,1,0,1,0,6,1,e,2,1,1,3,2,2,2,6,1,2,2,3
291676221,2916762,106,280,2,9,1982,,1,1,,,1,,2,1,0,1,0,8,1,e,2,1,1,3,2,2,2,6,1,2,4,2
291676213,2916762,240,240,2,2,1994,,1,1,,,2,1,2,0,1,1,0,,1,e,2,2,2,2,2,2,1,6,1,2,3,3
291676203,2916762,65,270,2,9,1976,,1,1,,,2,1,2,1,1,0,0,,1,e,2,2,1,3,2,2,2,6,2,2,5,3
291676223,2916762,50,225,2,9,1962,,1,1,,,2,1,1,1,0,0,0,10,1,e,2,1,1,3,2,2,2,6,2,2,5,3
291676204,2916762,100,300,2,9,1995,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,2,2,5,2
291676219,2916762,100,600,2,9,d,4,1,1,,,2,1,2,1,1,1,0,,1,e,2,2,1,3,1,2,2,6,2,2,5,3
291676216,2916762,50,231,2,9,1978,,1,1,,,2,1,2,1,0,1,0,6,1,e,2,1,1,3,2,2,2,6,2,2,2,3
291676211,2916762,100,270,2,9,1979,,1,1,,,2,1,2,1,1,1,0,,1,e,2,2,1,3,1,2,7,6,1,2,4,2
291676217,2916762,60,150,2,9,1971,,1,1,,,2,1,2,1,0,1,0,8,1,e,2,1,1,3,2,2,2,6,1,2,4,3
291676209,2916762,75,400,2,9,1986,,1,1,,,2,1,2,1,1,1,0,,1,e,2,2,1,3,1,2,6,6,1,2,4,3
291676224,2916762,96,256,2,9,2007,,1,1,,,2,1,2,10,0,1,0,8,1,e,2,2,2,3,2,2,2,6,2,2,5,3
291676212,2916762,75,270,2,2,1980,,1,1,,,2,1,2,1,1,1,0,,1,e,2,2,1,3,1,1,6,5,1,2,2,3
291676210,2916762,110,544,2,9,2001,,1,1,,,1,,2,1,0,1,0,8,1,e,2,1,2,3,2,2,6,6,1,2,4,3
291676222,2916762,100,160,2,9,2003,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,3,3
291676206,2916762,40,110,2,9,1967,,1,1,,,2,1,1,1,0,1,0,6,1,e,2,1,1,3,2,2,2,6,2,2,5,2
291676226,2916762,108,342,2,2,1996,,1,1,,,2,1,2,1,1,1,0,,1,e,2,2,1,3,1,2,2,6,1,2,2,3
291676230,2916762,70,210,2,9,1969,,1,1,,,1,,1,1,0,1,0,5,1,e,2,2,2,3,2,2,2,6,1,2,4,3
291676220,2916762,100,380,2,2,1981,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,1,2,6,6,1,2,4,2
291676225,2916762,160,400,2,9,d,3,1,1,,,2,1,2,1,1,1,0,,1,e,2,2,1,3,2,2,2,6,1,2,3,3
291676228,2916762,90,210,2,9,1996,,1,1,,,1,,2,1,0,1,0,7,1,e,2,1,1,3,2,2,2,6,1,2,4,2
291676205,2916762,40,84,2,9,1972,,1,1,,,2,1,1,1,0,1,0,7,1,e,2,2,2,3,2,2,2,6,1,2,5,3
291676202,2916762,100,224,2,2,2006,,1,1,,,2,1,2,1,1,1,1,,1,e,2,1,1,3,1,2,2,6,1,2,1,3
291676208,2916762,150,400,2,2,1987,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,2,3,1,2,6,6,1,2,3,3
291676201,2916762,64,256,2,9,1982,,1,1,,,1,,2,1,0,1,0,7,1,e,2,1,1,3,2,2,2,6,1,2,2,3
291676214,2916762,95,323,2,9,1984,,1,1,,,2,1,2,1,1,1,0,,1,e,1,1,1,2,1,2,2,6,1,2,4,4
291676229,2916762,70,317,2,9,1995,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,2,3
291676218,2916762,60,255,2,9,1990,,1,1,,,2,1,1,1,0,1,0,8,1,e,2,1,1,3,2,2,2,6,1,2,3,2
291676207,2916762,60,300,2,9,d,6,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,1,2,6,6,1,2,5,2
291676227,2916762,50,221,2,9,1988,,1,1,,,2,1,1,1,0,1,0,10,1,e,2,1,1,3,2,2,2,6,1,2,5,3
324078309,3240783,108,10,2,1,2005,,2,,5,2,2,4,3,1,1,1,1,,e,2,1,1,1,2,1,2,1,2,1,1,3,2
324078318,3240783,120,120,2,1,2003,,2,,1,,1,,3,2,1,1,1,,e,2,1,1,1,2,1,2,5,2,1,1,2,3
324078305,3240783,120,120,2,1,2003,,2,,3,2,1,,3,2,1,1,1,,e,2,1,1,1,2,1,2,5,2,1,1,2,3
324078322,3240783,45,10,2,1,1991,,2,,3,2,2,4,2,1,1,1,1,,1,e,1,1,1,3,1,2,7,2,1,2,4,3
